race_date,venue_code,race_number,grade,is_night,predicted_rank_1_racer,predicted_rank_1_probability,actual_rank_1_racer,actual_kimarite,entry_course_actual,entry_course_program,race_weather_number,race_wind,race_wind_direction_number,race_wave,race_temperature,race_water_temperature,motor_2rate,motor_3rate,racer_id,start_timing,hit_top1,hit_top2,brier_score
2026-09-17,18,11,2,0,1,0.4843,1,1,1,1,1,3,5,3,28,27,31.76,45.88,3941,0.11,1,1,0.0542
2026-09-17,18,12,2,0,1,0.4651,1,1,1,1,1,2,3,2,28,27,26.85,47.22,3897,0.14,1,1,0.0587
2026-09-17,19,1,5,0,1,0.5416,3,4,1,1,1,2,13,2,26,26,32.94,55.29,5355,0.09,0,0,0.2069
2026-09-17,19,2,5,0,1,0.6196,1,1,1,1,1,1,11,1,26,26,39.02,54.88,5013,0.19,1,1,0.0314
2026-09-17,19,3,5,0,1,0.3916,1,5,1,1,1,1,11,1,26,26,35,56.25,5227,0.2,1,1,0.0766
2026-09-17,19,4,5,0,1,0.6928,1,1,1,1,1,1,9,1,26,26,26.74,40.7,4857,0.14,1,1,0.0199
2026-09-17,19,5,5,1,1,0.6636,1,1,1,1,1,1,7,1,26,26,29.73,50,4292,0.16,1,1,0.0241
2026-09-17,19,6,5,1,1,0.625,1,1,1,1,1,1,7,1,26,26,26.44,45.98,5281,0.08,1,1,0.0298
2026-09-17,19,7,5,1,1,0.6525,1,1,1,1,1,2,5,2,26,26,34.88,55.81,4994,0.02,1,1,0.0292
2026-09-17,19,8,5,1,1,0.6656,3,3,1,1,1,3,3,3,25,26,22.62,38.1,4761,0.14,0,1,0.2014
2026-09-17,19,9,5,1,1,0.6156,1,1,1,1,1,2,3,2,24,26,25.84,48.31,5210,0.09,1,1,0.0299
2026-09-17,19,10,5,1,1,0.4567,1,1,1,1,1,2,3,2,24,26,40.23,58.62,4978,0.16,1,1,0.0642
2026-09-17,19,11,5,1,1,0.4248,3,4,1,1,1,3,3,3,24,26,39.08,48.28,3455,0.08,0,1,0.1508
2026-09-17,19,12,5,1,1,0.5565,1,1,1,1,1,2,3,2,24,26,23.19,33.33,3898,0.04,1,1,0.0403
2026-09-17,22,1,5,0,1,0.6907,1,1,1,1,1,3,14,3,29,26,37.04,54.07,4089,0.17,1,1,0.0202
2026-09-17,22,2,5,0,1,0.4644,3,4,1,1,1,3,14,3,29,26,27.45,41.18,3807,0.22,0,0,0.1928
2026-09-17,22,3,5,0,1,0.5512,1,1,1,1,1,4,14,4,30,26,37.4,53.66,3696,0.13,1,1,0.0445
2026-09-17,22,4,5,0,1,0.5575,2,2,1,1,1,3,12,3,30,26,27.87,51.64,3769,0.25,0,0,0.2108
2026-09-17,22,5,5,0,1,0.5611,4,3,1,1,1,4,14,4,30,26,33.33,49.28,4553,0.2,0,1,0.1628
2026-09-17,22,6,5,0,1,0.55,3,3,1,1,2,4,14,4,30,26,21.93,42.11,4925,0.07,0,0,0.1816
2026-09-17,22,7,5,0,1,0.6159,1,1,1,1,2,4,14,4,30,26,40,55.56,5050,0.15,1,1,0.0309
2026-09-17,22,8,5,0,1,0.561,1,5,1,1,2,4,12,4,30,26,30.09,46.9,3436,0.12,1,1,0.0426
2026-09-17,22,9,5,0,1,0.6059,1,1,1,1,2,4,12,4,29,26,48.36,63.11,5125,0.17,1,1,0.0332
2026-09-17,22,10,5,0,1,0.4986,1,1,1,1,1,3,12,3,29,26,28.57,44.44,4685,0.03,1,1,0.0538
2026-09-17,22,11,5,0,1,0.4813,2,2,1,1,1,3,12,3,29,26,38.3,52.48,4823,0.29,0,1,0.1521
2026-09-17,22,12,5,1,1,0.5336,2,2,1,1,1,3,12,3,29,26,21.05,32.89,4914,0.11,0,0,0.1877
2026-09-17,23,1,5,0,1,0.7262,1,1,1,1,1,4,6,4,25,25,0,0,4822,0,1,1,0.0165
2026-09-17,23,2,5,0,1,0.7118,1,1,1,1,1,4,6,4,26,25,0,0,3256,0.18,1,1,0.0185
2026-09-17,23,3,5,0,1,0.694,1,1,1,1,1,5,6,5,26,25,0,0,4535,0.09,1,1,0.0222
2026-09-17,23,4,5,0,1,0.3911,1,5,1,1,1,5,6,5,26,25,0,0,4995,0.11,1,1,0.0798
2026-09-17,23,5,5,0,1,0.6139,1,1,1,1,1,5,4,5,27,25,0,0,4086,0.04,1,1,0.0311
2026-09-17,23,6,5,0,1,0.509,1,1,1,1,1,5,4,5,27,25,0,0,3434,0.07,1,1,0.0543
2026-09-17,23,7,5,0,1,0.6378,1,1,1,1,1,5,4,5,27,25,0,0,3550,0.19,1,1,0.0282
2026-09-17,23,8,5,0,1,0.4583,5,4,1,1,1,5,4,5,27,25,0,0,4752,0.11,0,0,0.1916
2026-09-17,23,9,5,0,1,0.5215,1,1,1,1,1,6,4,6,27,25,0,0,3784,0.09,1,1,0.0517
2026-09-17,23,10,5,0,1,0.3497,1,1,1,1,1,5,4,5,27,25,0,0,5127,0.14,1,1,0.0904
2026-09-17,23,11,5,0,1,0.5778,3,4,1,1,1,6,4,6,26,25,0,0,4640,0.21,0,0,0.1979
2026-09-17,23,12,5,0,1,0.6426,1,1,1,1,1,5,6,5,26,25,0,0,3946,0.16,1,1,0.0267
2026-09-17,24,1,5,1,1,0.5629,5,5,1,1,1,3,13,2,30,29,26.32,39.47,3406,0.15,0,0,0.1978
2026-09-17,24,2,5,1,1,0.4589,5,4,1,1,1,2,13,1,29,29,27.87,44.26,4299,0.14,0,1,0.1426
2026-09-17,24,3,5,1,1,0.5173,3,3,1,1,1,2,15,1,29,29,15.38,26.15,3920,0.09,0,0,0.196
2026-09-17,24,4,5,1,1,0.603,1,1,1,1,1,0,17,1,29,29,14.75,34.43,4471,0.16,1,1,0.0337
2026-09-17,24,5,5,1,1,0.3408,2,2,1,1,1,1,3,1,28,29,30.56,45.83,3776,0.2,0,0,0.1667
2026-09-17,24,6,5,1,1,0.6883,4,4,1,1,1,1,1,1,28,29,38.03,53.52,4512,0.11,0,1,0.202
2026-09-17,24,7,5,1,1,0.6382,1,1,1,1,1,1,1,1,27,29,32.84,53.73,4885,0.13,1,1,0.0278
2026-09-17,24,8,5,1,1,0.621,3,3,1,1,1,1,1,1,27,29,24.24,39.39,4788,0.19,0,0,0.2034
2026-09-17,24,9,5,1,1,0.6798,2,3,1,1,1,1,3,1,27,29,26.98,41.27,4754,0.05,0,0,0.2208
2026-09-17,24,10,5,1,1,0.6277,6,2,1,1,1,1,3,1,27,29,36,50.67,3265,0.07,0,0,0.2263
2026-09-17,24,11,5,1,1,0.5983,1,1,1,1,1,1,3,1,27,29,36.76,54.41,4958,0.12,1,1,0.033
2026-09-17,24,12,5,1,1,0.5229,1,1,1,1,1,1,3,1,27,29,39.13,62.32,4350,0.14,1,1,0.0472
